변환,원자료
"2010/01/04","3.500"
"2010/01/05","3.430"
"2010/01/06","3.460"
"2010/01/07","3.390"
"2010/01/08","3.380"
"2010/01/11","3.260"
"2010/01/12","3.240"
"2010/01/13","3.250"
"2010/01/14","3.240"
"2010/01/15","3.250"
"2010/01/18","3.270"
"2010/01/19","3.240"
"2010/01/20","3.240"
"2010/01/21","3.240"
"2010/01/22","3.220"
"2010/01/25","3.230"
"2010/01/26","3.200"
"2010/01/27","3.220"
"2010/01/28","3.250"
"2010/01/29","3.220"
"2010/02/01","3.220"
"2010/02/02","3.190"
"2010/02/03","3.170"
"2010/02/04","3.160"
"2010/02/05","3.130"
"2010/02/08","3.150"
"2010/02/09","3.140"
"2010/02/10","3.140"
"2010/02/11","3.100"
"2010/02/12","3.060"
"2010/02/16","3.060"
"2010/02/17","3.050"
"2010/02/18","3.060"
"2010/02/19","3.130"
"2010/02/22","3.140"
"2010/02/23","3.120"
"2010/02/24","3.110"
"2010/02/25","3.080"
"2010/02/26","3.070"
"2010/03/02","3.060"
"2010/03/03","3.030"
"2010/03/04","3.020"
"2010/03/05","3.010"
"2010/03/08","3.010"
"2010/03/09","2.990"
"2010/03/10","2.980"
"2010/03/11","2.880"
"2010/03/12","2.850"
"2010/03/15","2.840"
"2010/03/16","2.780"
"2010/03/17","2.730"
"2010/03/18","2.700"
"2010/03/19","2.700"
"2010/03/22","2.690"
"2010/03/23","2.750"
"2010/03/24","2.770"
"2010/03/25","2.700"
"2010/03/26","2.700"
"2010/03/29","2.710"
"2010/03/30","2.710"
"2010/03/31","2.700"
"2010/04/01","2.660"
"2010/04/02","2.650"
"2010/04/05","2.670"
"2010/04/06","2.670"
"2010/04/07","2.670"
"2010/04/08","2.640"
"2010/04/09","2.650"
"2010/04/12","2.680"
"2010/04/13","2.680"
"2010/04/14","2.700"
"2010/04/15","2.690"
"2010/04/16","2.670"
"2010/04/19","2.670"
"2010/04/20","2.670"
"2010/04/21","2.680"
"2010/04/22","2.680"
"2010/04/23","2.680"
"2010/04/26","2.680"
"2010/04/27","2.660"
"2010/04/28","2.650"
"2010/04/29","2.630"
"2010/04/30","2.650"
"2010/05/03","2.680"
"2010/05/04","2.690"
"2010/05/06","2.720"
"2010/05/07","2.690"
"2010/05/10","2.700"
"2010/05/11","2.680"
"2010/05/12","2.740"
"2010/05/13","2.750"
"2010/05/14","2.750"
"2010/05/17","2.760"
"2010/05/18","2.760"
"2010/05/19","2.760"
"2010/05/20","2.760"
"2010/05/24","2.740"
"2010/05/25","2.720"
"2010/05/26","2.740"
"2010/05/27","2.740"
"2010/05/28","2.750"
"2010/05/31","2.750"
"2010/06/01","2.750"
"2010/06/03","2.780"
"2010/06/04","2.800"
"2010/06/07","2.780"
"2010/06/08","2.780"
"2010/06/09","2.770"
"2010/06/10","2.790"
"2010/06/11","2.850"
"2010/06/14","2.890"
"2010/06/15","2.920"
"2010/06/16","2.930"
"2010/06/17","2.930"
"2010/06/18","2.940"
"2010/06/21","3.000"
"2010/06/22","3.020"
"2010/06/23","3.030"
"2010/06/24","3.030"
"2010/06/25","3.040"
"2010/06/28","3.110"
"2010/06/29","3.100"
"2010/06/30","3.090"
"2010/07/01","3.070"
"2010/07/02","3.080"
"2010/07/05","3.100"
"2010/07/06","3.100"
"2010/07/07","3.130"
"2010/07/08","3.150"
"2010/07/09","3.160"
"2010/07/12","3.180"
"2010/07/13","3.180"
"2010/07/14","3.200"
"2010/07/15","3.180"
"2010/07/16","3.170"
"2010/07/19","3.170"
"2010/07/20","3.160"
"2010/07/21","3.140"
"2010/07/22","3.120"
"2010/07/23","3.130"
"2010/07/26","3.150"
"2010/07/27","3.140"
"2010/07/28","3.140"
"2010/07/29","3.120"
"2010/07/30","3.120"
"2010/08/02","3.150"
"2010/08/03","3.150"
"2010/08/04","3.140"
"2010/08/05","3.160"
"2010/08/06","3.180"
"2010/08/09","3.200"
"2010/08/10","3.200"
"2010/08/11","3.170"
"2010/08/12","3.130"
"2010/08/13","3.120"
"2010/08/16","3.120"
"2010/08/17","3.130"
"2010/08/18","3.120"
"2010/08/19","3.110"
"2010/08/20","3.100"
"2010/08/23","3.110"
"2010/08/24","3.100"
"2010/08/25","3.100"
"2010/08/26","3.100"
"2010/08/27","3.110"
"2010/08/30","3.130"
"2010/08/31","3.130"
"2010/09/01","3.180"
"2010/09/02","3.170"
"2010/09/03","3.180"
"2010/09/06","3.190"
"2010/09/07","3.170"
"2010/09/08","3.160"
"2010/09/09","2.990"
"2010/09/10","2.990"
"2010/09/13","2.960"
"2010/09/14","2.920"
"2010/09/15","2.890"
"2010/09/16","2.870"
"2010/09/17","2.880"
"2010/09/20","2.910"
"2010/09/24","2.870"
"2010/09/27","2.860"
"2010/09/28","2.850"
"2010/09/29","2.840"
"2010/09/30","2.840"
"2010/10/01","2.820"
"2010/10/04","2.850"
"2010/10/05","2.840"
"2010/10/06","2.840"
"2010/10/07","2.840"
"2010/10/08","2.830"
"2010/10/11","2.840"
"2010/10/12","2.830"
"2010/10/13","2.850"
"2010/10/14","2.700"
"2010/10/15","2.690"
"2010/10/18","2.700"
"2010/10/19","2.780"
"2010/10/20","2.820"
"2010/10/21","2.840"
"2010/10/22","2.800"
"2010/10/25","2.790"
"2010/10/26","2.740"
"2010/10/27","2.770"
"2010/10/28","2.760"
"2010/10/29","2.780"
"2010/11/01","2.880"
"2010/11/02","2.900"
"2010/11/03","2.910"
"2010/11/04","2.970"
"2010/11/05","3.020"
"2010/11/08","3.010"
"2010/11/09","3.020"
"2010/11/10","3.000"
"2010/11/11","2.990"
"2010/11/12","2.980"
"2010/11/15","2.990"
"2010/11/16","2.900"
"2010/11/17","2.900"
"2010/11/18","2.880"
"2010/11/19","2.860"
"2010/11/22","2.880"
"2010/11/23","2.900"
"2010/11/24","2.860"
"2010/11/25","2.840"
"2010/11/26","2.850"
"2010/11/29","2.810"
"2010/11/30","2.800"
"2010/12/01","2.810"
"2010/12/02","2.810"
"2010/12/03","2.810"
"2010/12/06","2.800"
"2010/12/07","2.800"
"2010/12/08","2.850"
"2010/12/09","2.840"
"2010/12/10","2.830"
"2010/12/13","2.870"
"2010/12/14","2.880"
"2010/12/15","2.960"
"2010/12/16","2.930"
"2010/12/17","2.940"
"2010/12/20","2.930"
"2010/12/21","2.870"
"2010/12/22","2.840"
"2010/12/23","2.840"
"2010/12/24","2.850"
"2010/12/27","2.880"
"2010/12/28","2.890"
"2010/12/29","2.890"
"2010/12/30","2.890"
"2010/12/31","2.890"
"2011/01/03","2.910"
"2011/01/04","2.900"
"2011/01/05","2.890"
"2011/01/06","2.910"
"2011/01/07","2.910"
"2011/01/10","2.910"
"2011/01/11","2.930"
"2011/01/12","2.920"
"2011/01/13","3.000"
"2011/01/14","3.050"
"2011/01/17","3.130"
"2011/01/18","3.130"
"2011/01/19","3.190"
"2011/01/20","3.210"
"2011/01/21","3.220"
"2011/01/24","3.250"
"2011/01/25","3.260"
"2011/01/26","3.260"
"2011/01/27","3.260"
"2011/01/28","3.280"
"2011/01/31","3.330"
"2011/02/01","3.350"
"2011/02/07","3.420"
"2011/02/08","3.400"
"2011/02/09","3.390"
"2011/02/10","3.390"
"2011/02/11","3.380"
"2011/02/14","3.390"
"2011/02/15","3.380"
"2011/02/16","3.370"
"2011/02/17","3.390"
"2011/02/18","3.390"
"2011/02/21","3.410"
"2011/02/22","3.390"
"2011/02/23","3.390"
"2011/02/24","3.370"
"2011/02/25","3.390"
"2011/02/28","3.400"
"2011/03/02","3.410"
"2011/03/03","3.470"
"2011/03/04","3.480"
"2011/03/07","3.470"
"2011/03/08","3.460"
"2011/03/09","3.450"
"2011/03/10","3.390"
"2011/03/11","3.390"
"2011/03/14","3.380"
"2011/03/15","3.350"
"2011/03/16","3.380"
"2011/03/17","3.400"
"2011/03/18","3.400"
"2011/03/21","3.420"
"2011/03/22","3.410"
"2011/03/23","3.400"
"2011/03/24","3.400"
"2011/03/25","3.420"
"2011/03/28","3.430"
"2011/03/29","3.430"
"2011/03/30","3.430"
"2011/03/31","3.420"
"2011/04/01","3.400"
"2011/04/04","3.400"
"2011/04/05","3.400"
"2011/04/06","3.400"
"2011/04/07","3.380"
"2011/04/08","3.410"
"2011/04/11","3.410"
"2011/04/12","3.390"
"2011/04/13","3.400"
"2011/04/14","3.400"
"2011/04/15","3.400"
"2011/04/18","3.390"
"2011/04/19","3.390"
"2011/04/20","3.410"
"2011/04/21","3.440"
"2011/04/22","3.460"
"2011/04/25","3.500"
"2011/04/26","3.500"
"2011/04/27","3.500"
"2011/04/28","3.480"
"2011/04/29","3.480"
"2011/05/02","3.480"
"2011/05/03","3.480"
"2011/05/04","3.480"
"2011/05/06","3.460"
"2011/05/09","3.460"
"2011/05/11","3.450"
"2011/05/12","3.430"
"2011/05/13","3.420"
"2011/05/16","3.400"
"2011/05/17","3.410"
"2011/05/18","3.410"
"2011/05/19","3.410"
"2011/05/20","3.410"
"2011/05/23","3.390"
"2011/05/24","3.390"
"2011/05/25","3.390"
"2011/05/26","3.410"
"2011/05/27","3.410"
"2011/05/30","3.410"
"2011/05/31","3.410"
"2011/06/01","3.420"
"2011/06/02","3.390"
"2011/06/03","3.390"
"2011/06/07","3.370"
"2011/06/08","3.370"
"2011/06/09","3.400"
"2011/06/10","3.490"
"2011/06/13","3.510"
"2011/06/14","3.520"
"2011/06/15","3.520"
"2011/06/16","3.500"
"2011/06/17","3.510"
"2011/06/20","3.510"
"2011/06/21","3.520"
"2011/06/22","3.520"
"2011/06/23","3.520"
"2011/06/24","3.530"
"2011/06/27","3.540"
"2011/06/28","3.540"
"2011/06/29","3.570"
"2011/06/30","3.560"
"2011/07/01","3.570"
"2011/07/04","3.580"
"2011/07/05","3.570"
"2011/07/06","3.580"
"2011/07/07","3.580"
"2011/07/08","3.620"
"2011/07/11","3.600"
"2011/07/12","3.550"
"2011/07/13","3.560"
"2011/07/14","3.560"
"2011/07/15","3.550"
"2011/07/18","3.550"
"2011/07/19","3.550"
"2011/07/20","3.570"
"2011/07/21","3.570"
"2011/07/22","3.600"
"2011/07/25","3.630"
"2011/07/26","3.650"
"2011/07/27","3.650"
"2011/07/28","3.640"
"2011/07/29","3.680"
"2011/08/01","3.710"
"2011/08/02","3.690"
"2011/08/03","3.660"
"2011/08/04","3.630"
"2011/08/05","3.550"
"2011/08/08","3.530"
"2011/08/09","3.510"
"2011/08/10","3.430"
"2011/08/11","3.440"
"2011/08/12","3.430"
"2011/08/16","3.440"
"2011/08/17","3.460"
"2011/08/18","3.470"
"2011/08/19","3.450"
"2011/08/22","3.460"
"2011/08/23","3.460"
"2011/08/24","3.440"
"2011/08/25","3.440"
"2011/08/26","3.450"
"2011/08/29","3.470"
"2011/08/30","3.460"
"2011/08/31","3.460"
"2011/09/01","3.430"
"2011/09/02","3.430"
"2011/09/05","3.370"
"2011/09/06","3.360"
"2011/09/07","3.420"
"2011/09/08","3.370"
"2011/09/09","3.350"
"2011/09/14","3.310"
"2011/09/15","3.340"
"2011/09/16","3.350"
"2011/09/19","3.410"
"2011/09/20","3.400"
"2011/09/21","3.400"
"2011/09/22","3.400"
"2011/09/23","3.390"
"2011/09/26","3.430"
"2011/09/27","3.410"
"2011/09/28","3.460"
"2011/09/29","3.480"
"2011/09/30","3.490"
"2011/10/04","3.460"
"2011/10/05","3.450"
"2011/10/06","3.440"
"2011/10/07","3.440"
"2011/10/10","3.460"
"2011/10/11","3.460"
"2011/10/12","3.430"
"2011/10/13","3.410"
"2011/10/14","3.410"
"2011/10/17","3.450"
"2011/10/18","3.450"
"2011/10/19","3.450"
"2011/10/20","3.440"
"2011/10/21","3.480"
"2011/10/24","3.510"
"2011/10/25","3.510"
"2011/10/26","3.500"
"2011/10/27","3.510"
"2011/10/28","3.520"
"2011/10/31","3.510"
"2011/11/01","3.500"
"2011/11/02","3.500"
"2011/11/03","3.480"
"2011/11/04","3.480"
"2011/11/07","3.470"
"2011/11/08","3.460"
"2011/11/09","3.450"
"2011/11/10","3.400"
"2011/11/11","3.420"
"2011/11/14","3.430"
"2011/11/15","3.400"
"2011/11/16","3.380"
"2011/11/17","3.390"
"2011/11/18","3.380"
"2011/11/21","3.380"
"2011/11/22","3.390"
"2011/11/23","3.370"
"2011/11/24","3.390"
"2011/11/25","3.410"
"2011/11/28","3.430"
"2011/11/29","3.430"
"2011/11/30","3.390"
"2011/12/01","3.400"
"2011/12/02","3.390"
"2011/12/05","3.390"
"2011/12/06","3.390"
"2011/12/07","3.390"
"2011/12/08","3.400"
"2011/12/09","3.400"
"2011/12/12","3.400"
"2011/12/13","3.390"
"2011/12/14","3.380"
"2011/12/15","3.370"
"2011/12/16","3.370"
"2011/12/19","3.430"
"2011/12/20","3.400"
"2011/12/21","3.390"
"2011/12/22","3.400"
"2011/12/23","3.410"
"2011/12/26","3.420"
"2011/12/27","3.420"
"2011/12/28","3.420"
"2011/12/29","3.400"
"2011/12/30","3.400"
"2012/01/02","3.380"
"2012/01/03","3.380"
"2012/01/04","3.380"
"2012/01/05","3.380"
"2012/01/06","3.380"
"2012/01/09","3.390"
"2012/01/10","3.390"
"2012/01/11","3.390"
"2012/01/12","3.400"
"2012/01/13","3.390"
"2012/01/16","3.380"
"2012/01/17","3.390"
"2012/01/18","3.390"
"2012/01/19","3.390"
"2012/01/20","3.400"
"2012/01/25","3.410"
"2012/01/26","3.400"
"2012/01/27","3.390"
"2012/01/30","3.380"
"2012/01/31","3.390"
"2012/02/01","3.380"
"2012/02/02","3.380"
"2012/02/03","3.380"
"2012/02/06","3.380"
"2012/02/07","3.390"
"2012/02/08","3.410"
"2012/02/09","3.410"
"2012/02/10","3.400"
"2012/02/13","3.410"
"2012/02/14","3.410"
"2012/02/15","3.420"
"2012/02/16","3.400"
"2012/02/17","3.410"
"2012/02/20","3.430"
"2012/02/21","3.430"
"2012/02/22","3.430"
"2012/02/23","3.420"
"2012/02/24","3.430"
"2012/02/27","3.430"
"2012/02/28","3.420"
"2012/02/29","3.430"
"2012/03/02","3.450"
"2012/03/05","3.460"
"2012/03/06","3.460"
"2012/03/07","3.460"
"2012/03/08","3.440"
"2012/03/09","3.450"
"2012/03/12","3.440"
"2012/03/13","3.440"
"2012/03/14","3.460"
"2012/03/15","3.500"
"2012/03/16","3.510"
"2012/03/19","3.530"
"2012/03/20","3.520"
"2012/03/21","3.540"
"2012/03/22","3.540"
"2012/03/23","3.550"
"2012/03/26","3.540"
"2012/03/27","3.540"
"2012/03/28","3.510"
"2012/03/29","3.490"
"2012/03/30","3.470"
"2012/04/02","3.480"
"2012/04/03","3.470"
"2012/04/04","3.470"
"2012/04/05","3.470"
"2012/04/06","3.460"
"2012/04/09","3.440"
"2012/04/10","3.440"
"2012/04/12","3.440"
"2012/04/13","3.440"
"2012/04/16","3.430"
"2012/04/17","3.430"
"2012/04/18","3.440"
"2012/04/19","3.440"
"2012/04/20","3.430"
"2012/04/23","3.440"
"2012/04/24","3.440"
"2012/04/25","3.450"
"2012/04/26","3.450"
"2012/04/27","3.430"
"2012/04/30","3.430"
"2012/05/02","3.430"
"2012/05/03","3.420"
"2012/05/04","3.410"
"2012/05/07","3.380"
"2012/05/08","3.380"
"2012/05/09","3.370"
"2012/05/10","3.380"
"2012/05/11","3.360"
"2012/05/14","3.370"
"2012/05/15","3.370"
"2012/05/16","3.370"
"2012/05/17","3.380"
"2012/05/18","3.360"
"2012/05/21","3.370"
"2012/05/22","3.360"
"2012/05/23","3.360"
"2012/05/24","3.350"
"2012/05/25","3.350"
"2012/05/29","3.350"
"2012/05/30","3.340"
"2012/05/31","3.310"
"2012/06/01","3.300"
"2012/06/04","3.270"
"2012/06/05","3.290"
"2012/06/07","3.300"
"2012/06/08","3.260"
"2012/06/11","3.310"
"2012/06/12","3.290"
"2012/06/13","3.300"
"2012/06/14","3.290"
"2012/06/15","3.270"
"2012/06/18","3.300"
"2012/06/19","3.290"
"2012/06/20","3.300"
"2012/06/21","3.300"
"2012/06/22","3.290"
"2012/06/25","3.290"
"2012/06/26","3.290"
"2012/06/27","3.280"
"2012/06/28","3.280"
"2012/06/29","3.310"
"2012/07/02","3.310"
"2012/07/03","3.300"
"2012/07/04","3.290"
"2012/07/05","3.280"
"2012/07/06","3.250"
"2012/07/09","3.230"
"2012/07/10","3.230"
"2012/07/11","3.210"
"2012/07/12","2.990"
"2012/07/13","2.970"
"2012/07/16","2.970"
"2012/07/17","2.940"
"2012/07/18","2.910"
"2012/07/19","2.910"
"2012/07/20","2.880"
"2012/07/23","2.820"
"2012/07/24","2.830"
"2012/07/25","2.780"
"2012/07/26","2.800"
"2012/07/27","2.850"
"2012/07/30","2.840"
"2012/07/31","2.840"
"2012/08/01","2.820"
"2012/08/02","2.790"
"2012/08/03","2.770"
"2012/08/06","2.780"
"2012/08/07","2.770"
"2012/08/08","2.760"
"2012/08/09","2.810"
"2012/08/10","2.790"
"2012/08/13","2.820"
"2012/08/14","2.860"
"2012/08/16","2.930"
"2012/08/17","2.910"
"2012/08/20","2.930"
"2012/08/21","2.900"
"2012/08/22","2.900"
"2012/08/23","2.880"
"2012/08/24","2.850"
"2012/08/27","2.840"
"2012/08/28","2.850"
"2012/08/29","2.830"
"2012/08/30","2.820"
"2012/08/31","2.810"
"2012/09/03","2.800"
"2012/09/04","2.810"
"2012/09/05","2.790"
"2012/09/06","2.800"
"2012/09/07","2.850"
"2012/09/10","2.840"
"2012/09/11","2.820"
"2012/09/12","2.840"
"2012/09/13","2.900"
"2012/09/14","2.890"
"2012/09/17","2.920"
"2012/09/18","2.890"
"2012/09/19","2.910"
"2012/09/20","2.860"
"2012/09/21","2.880"
"2012/09/24","2.870"
"2012/09/25","2.860"
"2012/09/26","2.850"
"2012/09/27","2.860"
"2012/09/28","2.840"
"2012/10/02","2.810"
"2012/10/04","2.800"
"2012/10/05","2.810"
"2012/10/08","2.820"
"2012/10/09","2.820"
"2012/10/10","2.770"
"2012/10/11","2.800"
"2012/10/12","2.820"
"2012/10/15","2.810"
"2012/10/16","2.830"
"2012/10/17","2.850"
"2012/10/18","2.860"
"2012/10/19","2.830"
"2012/10/22","2.840"
"2012/10/23","2.810"
"2012/10/24","2.800"
"2012/10/25","2.800"
"2012/10/26","2.780"
"2012/10/29","2.780"
"2012/10/30","2.780"
"2012/10/31","2.770"
"2012/11/01","2.770"
"2012/11/02","2.780"
"2012/11/05","2.800"
"2012/11/06","2.780"
"2012/11/07","2.780"
"2012/11/08","2.760"
"2012/11/09","2.780"
"2012/11/12","2.780"
"2012/11/13","2.760"
"2012/11/14","2.770"
"2012/11/15","2.770"
"2012/11/16","2.760"
"2012/11/19","2.770"
"2012/11/20","2.780"
"2012/11/21","2.780"
"2012/11/22","2.800"
"2012/11/23","2.830"
"2012/11/26","2.820"
"2012/11/27","2.840"
"2012/11/28","2.830"
"2012/11/29","2.830"
"2012/11/30","2.840"
"2012/12/03","2.820"
"2012/12/04","2.800"
"2012/12/05","2.810"
"2012/12/06","2.790"
"2012/12/07","2.780"
"2012/12/10","2.800"
"2012/12/11","2.800"
"2012/12/12","2.800"
"2012/12/13","2.820"
"2012/12/14","2.820"
"2012/12/17","2.820"
"2012/12/18","2.830"
"2012/12/20","2.820"
"2012/12/21","2.800"
"2012/12/24","2.810"
"2012/12/26","2.810"
"2012/12/27","2.800"
"2012/12/28","2.780"
"2012/12/31","2.780"
"2013/01/02","2.780"
"2013/01/03","2.740"
"2013/01/04","2.720"
"2013/01/07","2.720"
"2013/01/08","2.710"
"2013/01/09","2.710"
"2013/01/10","2.680"
"2013/01/11","2.710"
"2013/01/14","2.720"
"2013/01/15","2.700"
"2013/01/16","2.710"
"2013/01/17","2.710"
"2013/01/18","2.720"
"2013/01/21","2.720"
"2013/01/22","2.720"
"2013/01/23","2.710"
"2013/01/24","2.710"
"2013/01/25","2.710"
"2013/01/28","2.730"
"2013/01/29","2.740"
"2013/01/30","2.760"
"2013/01/31","2.750"
"2013/02/01","2.750"
"2013/02/04","2.740"
"2013/02/05","2.720"
"2013/02/06","2.700"
"2013/02/07","2.700"
"2013/02/08","2.700"
"2013/02/12","2.690"
"2013/02/13","2.700"
"2013/02/14","2.700"
"2013/02/15","2.690"
"2013/02/18","2.680"
"2013/02/19","2.660"
"2013/02/20","2.680"
"2013/02/21","2.660"
"2013/02/22","2.670"
"2013/02/25","2.670"
"2013/02/26","2.640"
"2013/02/27","2.620"
"2013/02/28","2.630"
"2013/03/04","2.630"
"2013/03/05","2.620"
"2013/03/06","2.630"
"2013/03/07","2.640"
"2013/03/08","2.640"
"2013/03/11","2.640"
"2013/03/12","2.600"
"2013/03/13","2.600"
"2013/03/14","2.600"
"2013/03/15","2.600"
"2013/03/18","2.590"
"2013/03/19","2.590"
"2013/03/20","2.590"
"2013/03/21","2.590"
"2013/03/22","2.580"
"2013/03/25","2.590"
"2013/03/26","2.590"
"2013/03/27","2.590"
"2013/03/28","2.500"
"2013/03/29","2.550"
"2013/04/01","2.520"
"2013/04/02","2.510"
"2013/04/03","2.510"
"2013/04/04","2.510"
"2013/04/05","2.470"
"2013/04/08","2.490"
"2013/04/09","2.510"
"2013/04/10","2.500"
"2013/04/11","2.630"
"2013/04/12","2.670"
"2013/04/15","2.650"
"2013/04/16","2.620"
"2013/04/17","2.620"
"2013/04/18","2.600"
"2013/04/19","2.630"
"2013/04/22","2.640"
"2013/04/23","2.630"
"2013/04/24","2.640"
"2013/04/25","2.610"
"2013/04/26","2.580"
"2013/04/29","2.580"
"2013/04/30","2.560"
"2013/05/02","2.520"
"2013/05/03","2.540"
"2013/05/06","2.630"
"2013/05/07","2.600"
"2013/05/08","2.610"
"2013/05/09","2.590"
"2013/05/10","2.580"
"2013/05/13","2.580"
"2013/05/14","2.560"
"2013/05/15","2.550"
"2013/05/16","2.550"
"2013/05/20","2.570"
"2013/05/21","2.570"
"2013/05/22","2.570"
"2013/05/23","2.570"
"2013/05/24","2.580"
"2013/05/27","2.570"
"2013/05/28","2.590"
"2013/05/29","2.670"
"2013/05/30","2.650"
"2013/05/31","2.660"
"2013/06/03","2.640"
"2013/06/04","2.640"
"2013/06/05","2.660"
"2013/06/07","2.610"
"2013/06/10","2.620"
"2013/06/11","2.630"
"2013/06/12","2.670"
"2013/06/13","2.610"
"2013/06/14","2.570"
"2013/06/17","2.610"
"2013/06/18","2.580"
"2013/06/19","2.620"
"2013/06/20","2.700"
"2013/06/21","2.750"
"2013/06/24","2.800"
"2013/06/25","2.730"
"2013/06/26","2.710"
"2013/06/27","2.710"
"2013/06/28","2.670"
"2013/07/01","2.740"
"2013/07/02","2.690"
"2013/07/03","2.680"
"2013/07/04","2.670"
"2013/07/05","2.670"
"2013/07/08","2.680"
"2013/07/09","2.670"
"2013/07/10","2.640"
"2013/07/11","2.590"
"2013/07/12","2.620"
"2013/07/15","2.650"
"2013/07/16","2.650"
"2013/07/17","2.650"
"2013/07/18","2.620"
"2013/07/19","2.620"
"2013/07/22","2.630"
"2013/07/23","2.650"
"2013/07/24","2.660"
"2013/07/25","2.700"
"2013/07/26","2.690"
"2013/07/29","2.670"
"2013/07/30","2.680"
"2013/07/31","2.690"
"2013/08/01","2.680"
"2013/08/02","2.700"
"2013/08/05","2.670"
"2013/08/06","2.670"
"2013/08/07","2.670"
"2013/08/08","2.650"
"2013/08/09","2.640"
"2013/08/12","2.640"
"2013/08/13","2.650"
"2013/08/14","2.670"
"2013/08/16","2.670"
"2013/08/19","2.680"
"2013/08/20","2.650"
"2013/08/21","2.670"
"2013/08/22","2.690"
"2013/08/23","2.670"
"2013/08/26","2.660"
"2013/08/27","2.660"
"2013/08/28","2.660"
"2013/08/29","2.660"
"2013/08/30","2.650"
"2013/09/02","2.680"
"2013/09/03","2.680"
"2013/09/04","2.680"
"2013/09/05","2.720"
"2013/09/06","2.720"
"2013/09/09","2.690"
"2013/09/10","2.710"
"2013/09/11","2.690"
"2013/09/12","2.670"
"2013/09/13","2.680"
"2013/09/16","2.650"
"2013/09/17","2.640"
"2013/09/23","2.620"
"2013/09/24","2.640"
"2013/09/25","2.650"
"2013/09/26","2.660"
"2013/09/27","2.650"
"2013/09/30","2.640"
"2013/10/01","2.660"
"2013/10/02","2.650"
"2013/10/04","2.650"
"2013/10/07","2.660"
"2013/10/08","2.670"
"2013/10/10","2.680"
"2013/10/11","2.670"
"2013/10/14","2.680"
"2013/10/15","2.680"
"2013/10/16","2.670"
"2013/10/17","2.660"
"2013/10/18","2.650"
"2013/10/21","2.660"
"2013/10/22","2.660"
"2013/10/23","2.630"
"2013/10/24","2.640"
"2013/10/25","2.640"
"2013/10/28","2.660"
"2013/10/29","2.648"
"2013/10/30","2.639"
"2013/10/31","2.656"
"2013/11/01","2.667"
"2013/11/04","2.681"
"2013/11/05","2.697"
"2013/11/06","2.693"
"2013/11/07","2.700"
"2013/11/08","2.686"
"2013/11/11","2.741"
"2013/11/12","2.739"
"2013/11/13","2.718"
"2013/11/14","2.712"
"2013/11/15","2.706"
"2013/11/18","2.699"
"2013/11/19","2.707"
"2013/11/20","2.707"
"2013/11/21","2.712"
"2013/11/22","2.699"
"2013/11/25","2.705"
"2013/11/26","2.698"
"2013/11/27","2.701"
"2013/11/28","2.710"
"2013/11/29","2.722"
"2013/12/02","2.740"
"2013/12/03","2.732"
"2013/12/04","2.716"
"2013/12/05","2.716"
"2013/12/06","2.703"
"2013/12/09","2.686"
"2013/12/10","2.687"
"2013/12/11","2.698"
"2013/12/12","2.699"
"2013/12/13","2.678"
"2013/12/16","2.658"
"2013/12/17","2.648"
"2013/12/18","2.668"
"2013/12/19","2.669"
"2013/12/20","2.664"
"2013/12/23","2.669"
"2013/12/24","2.676"
"2013/12/26","2.682"
"2013/12/27","2.658"
"2013/12/30","2.671"
"2013/12/31","2.671"
"2014/01/02","2.703"
"2014/01/03","2.703"
"2014/01/06","2.651"
"2014/01/07","2.649"
"2014/01/08","2.638"
"2014/01/09","2.655"
"2014/01/10","2.665"
"2014/01/13","2.650"
"2014/01/14","2.657"
"2014/01/15","2.654"
"2014/01/16","2.642"
"2014/01/17","2.647"
"2014/01/20","2.653"
"2014/01/21","2.658"
"2014/01/22","2.664"
"2014/01/23","2.653"
"2014/01/24","2.636"
"2014/01/27","2.655"
"2014/01/28","2.649"
"2014/01/29","2.653"
"2014/02/03","2.654"
"2014/02/04","2.641"
"2014/02/05","2.642"
"2014/02/06","2.637"
"2014/02/07","2.640"
"2014/02/10","2.632"
"2014/02/11","2.630"
"2014/02/12","2.633"
"2014/02/13","2.631"
"2014/02/14","2.631"
"2014/02/17","2.639"
"2014/02/18","2.643"
"2014/02/19","2.639"
"2014/02/20","2.640"
"2014/02/21","2.651"
"2014/02/24","2.649"
"2014/02/25","2.645"
"2014/02/26","2.645"
"2014/02/27","2.641"
"2014/02/28","2.644"
"2014/03/03","2.671"
"2014/03/04","2.680"
"2014/03/05","2.673"
"2014/03/06","2.675"
"2014/03/07","2.675"
"2014/03/10","2.668"
"2014/03/11","2.665"
"2014/03/12","2.655"
"2014/03/13","2.656"
"2014/03/14","2.630"
"2014/03/17","2.648"
"2014/03/18","2.644"
"2014/03/19","2.641"
"2014/03/20","2.654"
"2014/03/21","2.660"
"2014/03/24","2.662"
"2014/03/25","2.657"
"2014/03/26","2.660"
"2014/03/27","2.659"
"2014/03/28","2.653"
"2014/03/31","2.658"
"2014/04/01","2.657"
"2014/04/02","2.660"
"2014/04/03","2.660"
"2014/04/04","2.659"
"2014/04/07","2.648"
"2014/04/08","2.649"
"2014/04/09","2.639"
"2014/04/10","2.642"
"2014/04/11","2.639"
"2014/04/14","2.645"
"2014/04/15","2.648"
"2014/04/16","2.653"
"2014/04/17","2.647"
"2014/04/18","2.653"
"2014/04/21","2.657"
"2014/04/22","2.659"
"2014/04/23","2.662"
